dataset,method,num_samples,dev,test,seed
gsm8k,LESS (KNN-KDE),2500,0.7936004102230072,8.637552994141712,2
gsm8k,LESS (KNN-KDE),5000,0.7874727696180344,9.19017031881464,0
gsm8k,LESS (KNN-KDE),5000,0.7954394519329071,9.020590427520151,1
gsm8k,LESS (KNN-KDE),5000,0.7922527492046356,9.079238266543605,2
gsm8k,LESS (KNN-KDE),10000,0.780038520693779,9.193575668913384,0
gsm8k,LESS (KNN-KDE),10000,0.783740870654583,9.230920639067007,1
gsm8k,LESS (KNN-KDE),10000,0.7792555168271065,9.178024994414173,2
gsm8k,LESS (KNN-Unif.),500,0.865419052541256,8.132790844579644,0
gsm8k,LESS (KNN-Unif.),500,0.85826525837183,8.273179508683535,1
gsm8k,LESS (KNN-Unif.),500,0.8541289120912552,8.37557302305787,2
gsm8k,LESS (KNN-Unif.),1000,0.8415810391306877,8.623322257315959,0
gsm8k,LESS (KNN-Unif.),1000,0.8414593189954758,8.588598362327616,1
gsm8k,LESS (KNN-Unif.),1000,0.8406884670257568,8.551738066235847,2
gsm8k,LESS (KNN-Unif.),2500,0.8018901348114014,8.926116094524161,0
gsm8k,LESS (KNN-Unif.),2500,0.799807570874691,8.659327114414682,1
gsm8k,LESS (KNN-Unif.),2500,0.8006108850240707,8.526416429341788,2
gsm8k,LESS (KNN-Unif.),5000,0.7803197503089905,9.318552008897088,0
gsm8k,LESS (KNN-Unif.),5000,0.8011003881692886,8.906704876258393,1
gsm8k,LESS (KNN-Unif.),5000,0.7885370552539825,9.169763526019949,2
gsm8k,LESS (KNN-Unif.),10000,0.7813938111066818,9.262328040156968,0
gsm8k,LESS (KNN-Unif.),10000,0.7813222259283066,9.242230863983293,1
gsm8k,LESS (KNN-Unif.),10000,0.7747511714696884,9.323554596817791,2
gsm8k,LESS (RR),500,0.8561873733997345,8.07042651903096,0
gsm8k,LESS (RR),500,0.8470158353447914,8.200310796747793,1
gsm8k,LESS (RR),500,0.848667748272419,8.305907751232319,2
gsm8k,LESS (RR),1000,0.8239350616931915,8.39219395403974,0
gsm8k,LESS (RR),1000,0.8027750700712204,8.44446056552508,1
gsm8k,LESS (RR),1000,0.8120016753673553,8.418785021104444,2
gsm8k,LESS (RR),2500,0.7938848584890366,8.59591577015111,0
gsm8k,LESS (RR),2500,0.8044312968850136,8.67120721468517,1
gsm8k,LESS (RR),2500,0.813142791390419,8.800393735033893,2
gsm8k,LESS (RR),5000,0.7869454622268677,9.073686702039948,0
gsm8k,LESS (RR),5000,0.7947708517313004,8.930505157149678,1
gsm8k,LESS (RR),5000,0.7971358448266983,8.861785810946333,2
gsm8k,LESS (RR),10000,0.7843939960002899,9.36218730783354,0
gsm8k,LESS (RR),10000,0.7713309675455093,9.184884208002444,1
gsm8k,LESS (RR),10000,0.786626324057579,9.228186015200668,2
gsm8k,LESS (UOT),500,0.8628994822502136,8.287672602470577,0
gsm8k,LESS (UOT),500,0.8474207669496536,8.137822193119723,1
gsm8k,LESS (UOT),500,0.851626567542553,8.22037729808469,2
gsm8k,LESS (UOT),1000,0.8308953791856766,8.46585910513692,0
gsm8k,LESS (UOT),1000,0.8214260339736938,8.355158641719745,1
gsm8k,LESS (UOT),1000,0.8197352811694145,8.306746609379072,2
gsm8k,LESS (UOT),2500,0.8116797357797623,8.603294979540845,0
